Activity ID,Activity.Date,Activity.Name,Activity.Type,Activity.Description,Elapsed.Time.s,Distance.km,Relative.Effort,Commute,Activity.Gear,Filename,Month,Year,Day,start.time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046992542,"Jan 27, 2020, 12:53:31 AM",Not fun,Run,"I hate when my foot goes numb. 
Hardly felt like a workout bc I couldn’t open up due to nerve issues. ",3104,9.73,,FALSE,the Second,activities/3250829926.fit.gz,,,3104,2845,9737.900391,,3.421999931,59.56000137,,,,,,,,81,,,,,,768,,,,,,,,,,,,0,,0,,1,9810.5
3050615168,"Jan 28, 2020, 12:44:16 PM",Morning Run,Run,,2617,8.52,,FALSE,the Second,activities/3254971079.fit.gz,,,2617,2505,8520.299805,,3.401000023,43.47999954,,,,,,,,82,,,,,,665,,,,,,,,,,,,,,0,,1,8567.299805
3052485659,"Jan 29, 2020, 12:57:09 AM",Lied with Anna,Rock Climb,V2-V3 starting to skew towards 3. Started eyeing up some 4s. Strength was high with a longer break. ,4500,0,,FALSE,,,,,4500,4500,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3055269524,"Jan 29, 2020, 11:00:34 PM",All the good run files get corrupted ,Run,"Chill 5 with Jessica. Cold cheeks. 
Splits: 
7:01
7:28
8:05
8:21
8:43
...
...
6:43",3900,13.35,,FALSE,the Second,,,,3900,3900,13357.58203,,3.425020933,,,,,,,,,,,,,,,1191.111694,,,,,,,,,,,,0,,0,,0,
3058167970,"Jan 31, 2020, 12:23:47 AM",Boring 20 laps again ,Run,,1588,5.78,,FALSE,the Second,activities/3263552648.fit.gz,,,1588,1588,5779.100098,,3.642999887,,,,,,,,,82,,,,,,436,,,,,,,,,,,,0,,0,,1,
3058169039,"Jan 31, 2020, 1:05:00 AM",Solo lied ,Rock Climb,"Didn’t fail any V2s once. V3s. Eyeing V4s. 
Need to drop down to 1-2s on the arch. Can’t hang like that yet. ",3600,0,,FALSE,,,,,3600,3600,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3066459016,"Feb 2, 2020, 6:05:04 PM",So nice but not my day ☀️,Run,Lungs were tighttt,2597,8.3,,FALSE,the Second,activities/3272838482.fit.gz,,,2597,2430,8300.900391,,3.415999889,37.5633316,,,,,,,,80,,,,,,641,,,,,,,,,,,,0,,0,,1,8327
3066626220,"Feb 2, 2020, 8:03:06 PM",To ,Run,,659,2.14,,FALSE,the Second,activities/3066626220.gpx,,,659,622,2145.5,,3.449356794,10.82124996,,,,,,,,,,,,,,192.5027924,,,,,,,,,,,,,,0,,1,2158.800049
3066820085,"Feb 2, 2020, 9:21:54 PM",Afternoon Run,Run,,674,2.14,,FALSE,the Second,activities/3273243290.fit.gz,,,674,608,2148.399902,,3.53399992,11,,,,,,,,80,,,,,,172,,,,,,,,,,,,,,0,,1,2168.399902
3066827851,"Feb 2, 2020, 8:15:43 PM",Lied ,Rock Climb,Project: purple V3,3600,0,,FALSE,,,,,3600,3600,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3069793452,"Feb 4, 2020, 1:47:10 AM",Abs and arms ,Workout,,1200,0,,FALSE,,,,,1200,1200,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3072299360,"Feb 4, 2020, 9:33:28 PM",State,Rock Climb,Pretty lame attempts. V2s feel harder. Stuck on blue v3,3600,0,,FALSE,,,,,3600,3600,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3072425386,"Feb 4, 2020, 10:58:33 PM",I underestimated the air’s ability to hate my face ,Run,Didn’t want to run so I guess I just tried to get it over with. ,1836,6.65,,FALSE,the Second,activities/3279512187.fit.gz,,,1836,1620,6650.299805,,4.104000092,23.21999931,,,,,,,,84,,,,,,517,,,,,,,,,8,,,0,69,0,,1,6674.700195
3075375208,"Feb 5, 2020, 10:57:14 PM",Afternoon Run,Run,,1783,6.62,,FALSE,the Second,activities/3282792812.fit.gz,,,1783,1740,6627,,3.808000088,42.68000031,,,,,,,,82,,,,,,518,,,,,,,,,,,,,,0,,1,6676.100098
3080729466,"Feb 7, 2020, 10:30:48 PM",Reactor woods on fresh snow with Jessica!,Run,Just a sheet of ice with fresh snow at reactor woods. Oops. ,4650,11.3,,FALSE,the Second,activities/3288765459.fit.gz,,,4650,3962,11303.5,,2.852999926,150.6033325,146.9029999,,,,,,,80,,,,,,852,,,,,,,,,,,,0,,0,,1,11721.09961
3080966975,"Feb 8, 2020, 1:57:02 AM",Evening Activity,Rock Climb,,3600,0,,FALSE,,,,,3600,3600,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3083631382,"Feb 8, 2020, 7:10:33 PM",Easy 10 with Jessica ,Run,I don’t think I’ve eaten a full meal in the last 48 hours oops,5776,16.22,,FALSE,the Second,activities/3291964123.fit.gz,,,5776,4940,16222.40039,,3.28399992,111.9800034,113.8799973,,,,,,,82,,,,,,1258,,,,,,,,,4,,,0,54,0,,1,16390.19922
3086746679,"Feb 9, 2020, 7:16:43 PM",Lazy,Run,Feeling a bit tired today,1459,5.17,,FALSE,the Second,activities/3295437720.fit.gz,,,1459,1425,5172.700195,,3.628999949,41.08000183,45.08000183,,,,,,,82,,,,,,401,,,,,,,,,,,,0,,0,,1,5222.700195
3086746792,"Feb 9, 2020, 8:32:00 PM",Afternoon Run,Run,,643,2.12,,FALSE,the Second,activities/3295437844.fit.gz,,,643,580,2126.199951,,3.667999983,8.979999542,7.480000019,,,,,,,82,,,,,,169,,,,,,,,,,,,,,0,,1,2140.5
3086749048,"Feb 9, 2020, 7:45:00 PM",Afternoon Activity,Rock Climb,,2700,0,,FALSE,,,,,2700,2700,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3092136320,"Feb 11, 2020, 11:05:10 PM",The easy usual loop with Jessica ,Run,Feeling a bit off the last 24 hours ,2332,6.69,,FALSE,the Second,activities/3301467690.fit.gz,,,2332,2021,6692.700195,,3.312000036,23.07999992,23.07999992,,,,,,,81,,,,,,525,,,,,,,,,,,,0,,0,,1,6724.100098
3095028592,"Feb 12, 2020, 10:57:04 PM",I like snow. Not wind.,Run,,3245,9.69,,FALSE,the Second,activities/3304679194.fit.gz,,,3245,2808,9691.900391,,3.451999903,44.77999878,44.08000183,,,,,,,82,,,,,,759,,,,,,,,,3,,,0,23,0,,1,9746.099609
3097911795,"Feb 14, 2020, 1:07:05 AM",Lied with Jack,Rock Climb,,3600,0,,FALSE,,,,,3600,3600,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3109509571,"Feb 18, 2020, 2:59:32 AM",Only one on the wall,Rock Climb,Tried V2 inverted and V5 dyno for a little while ,2700,0,,FALSE,,,,,2700,2700,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3112156248,"Feb 18, 2020, 10:36:36 PM",Good therapy 👍🏼,Run,"44:47 10k watch time (1:20ish ”PR”) with negative 5k splits 🎉
(22:50, 21:57)",3722,13.01,,FALSE,the Second,activities/3323887668.fit.gz,,,3722,3600,13013.40039,,3.614000082,65.87999725,68.37999725,,,,,,,82,,,,,,1007,,,,,,,,,7,,,0,115,0,,1,13095
3115139862,"Feb 19, 2020, 11:12:51 PM",Easy with Jessica ,Run,Felt colddd today ,3467,10,,FALSE,the Second,activities/3327216251.fit.gz,,,3467,3000,10004.7998,,3.335000038,50.38000107,51.47999954,,,,,,,81,,,,,,777,,,,,,,,,,,,0,,0,,1,10059.5
3122469347,"Feb 22, 2020, 2:12:38 PM",We back 😎,Run,"I forgot it’s MinneSNOWta so that slowed me down but this was amazing. 

Nice and easy to get the long runs cookin again. ",7233,22.55,,FALSE,the Second,activities/3335382584.fit.gz,,,7233,6996,22556.40039,,3.223999977,172.1542816,172.0540009,,,,,,,81,,,,,,1749,,,,,,,,,,,,0,,0,,1,22781.5
3126163637,"Feb 23, 2020, 5:17:36 PM",Beautiful day ☀️,Run,"Maiden voyage of the sense ride 2’s. 
Legs are a bit pumped. ",4056,12.34,,FALSE,,activities/3339467127.fit.gz,,,4056,3600,12344.40039,,3.428999901,121.0599976,121.0599976,,,,,,,82,,,,,,959,,,,,,,,,6,,,0,95,0,,1,12485.59961
3137734253,"Feb 27, 2020, 11:31:50 PM",Out of control ,Run,What wasn’t ice was mud - I should have been way more careful ,2714,8.06,,FALSE,the Second,activities/3352323347.fit.gz,,,2714,2591,8063.700195,,3.112999916,113.7099991,114.2099991,,,,,,,80,,,,,,628,,,,,,,,,,,,0,,0,,1,8440.099609
3138001527,"Feb 28, 2020, 2:10:00 AM",State with Jack squared,Rock Climb,,3600,0,,FALSE,,,,,3600,3600,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3140378235,"Feb 29, 2020, 1:25:00 AM",New routes at lied,Rock Climb,Strong climbing. All vb-v1. Most V2s. 1 or 2 V3s. ,4200,0,,FALSE,,,,,4200,4200,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3142048531,"Feb 29, 2020, 2:02:52 PM","To Jim Walmsley, please kick some ass today ",Run,"I’m getting emotional just thinking about marathon trials.
Easy effort and well paced. Felt cozy. ",5035,16.51,,FALSE,the Second,activities/3357125391.fit.gz,,,5035,4801,16512.19922,,3.438999891,91.36000061,87.05999756,,,,,,,82,,,,,,1290,,,,,,,,,,,,0,,0,,1,16641.19922
3146448528,"Mar 1, 2020, 8:14:21 PM",Look out cause here I come 🥁,Run,"Life has been rocking the ship lately and these hard runs feel a bit escapist. But I’m feeling strong and today was beautiful so that’s certainly a reason to celebrate ☀️

Two months down in 2020 and just shy of a 1200mi pace. Proud of that. ",4344,15,,FALSE,,activities/3362015813.fit.gz,,,4344,3950,15000.5,,3.798000097,107.6800003,109.7799988,,,,,,,83,,,,,,1161,,,,,,,,,,,,0,,0,,1,15151.90039
3149347165,"Mar 3, 2020, 1:44:53 AM",Lied,Rock Climb,,3600,0,,FALSE,,,,,3600,3600,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3151999317,"Mar 3, 2020, 10:14:06 PM",Easy day in the mud ,Run,Ice 90% gone. Generally sank 2” in mud. ,2373,6.44,,FALSE,the Second,activities/3368218318.fit.gz,,,2373,2251,6448.600098,,2.86500001,95.98047638,98.08049774,,,,,,,78,,,,,,491,,,,,,,,,,,,0,,0,,1,6767.399902
3158002062,"Mar 6, 2020, 1:07:00 AM",Lied,Rock Climb,Cut short because my finger ripped open again ,1800,0,,FALSE,,,,,1800,1800,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3162644666,"Mar 7, 2020, 3:10:50 PM",☀️,Run,Lots of stopping to admire the day. Easy with a few steep hill loops at Inis Grove. ,4729,12.88,,FALSE,,activities/3380017848.fit.gz,,,4729,4032,12884.2998,,3.196000099,153.9228516,155.6230011,,,,,,,80,,,,,,1002,,,,,,,,,,,,0,,0,,1,13741.2002
3166870098,"Mar 8, 2020, 7:19:05 PM",🤮,Run,Stomach quite completely gave up ,3198,8.41,,FALSE,the Second,activities/3384683326.fit.gz,,,3198,2545,8415.799805,,3.306999922,126.4714279,127.1709976,,,,,,,80,,,,,,660,,,,,,,,,,,,0,,0,,1,8757
3175607865,"Mar 11, 2020, 9:46:30 PM",Miles,Run,I’ve had a hard time getting out the past two weeks. Stride felt horrible and legs felt shot for some reason. ,3153,10.52,,FALSE,,activities/3394360753.fit.gz,,,3153,2940,10520.7998,,3.578999996,57.68000031,58.97999954,,,,,,,81,,,,,,821,,,,,,,,,,,,0,,0,,1,10587.40039
3175673618,"Mar 11, 2020, 10:58:49 PM",But hey I bought a bike 🎉,Ride,,935,5.53,,FALSE,Crossrip,activities/3175673618.gpx,,,935,896,5536.100098,,6.178682804,37.75471878,37.85469818,,,,,,,,,,,,,160.7645111,,,,,,,,,,,,0,,0,,1,
3178420508,"Mar 12, 2020, 8:17:00 PM",Downtown,Ride,,1500,8.04,,FALSE,Crossrip,,,,1500,1500,8046.736328,,5.364490509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3178511763,"Mar 13, 2020, 12:09:48 AM",Woah cool hills on the golf course ,Ride,,1220,6.23,,FALSE,Crossrip,activities/3178511763.gpx,,,1220,1201,6234.899902,,5.191423893,67.73682404,67.4367981,,,,,,,,,,,,,206.6830292,,,,,,,,,,,,0,,0,,1,
3183072096,"Mar 14, 2020, 4:17:00 PM",Meis treadmill,Run,I didn’t come prepared for snow and feel ashamed by this. ,2401,8.32,,FALSE,,activities/3402706075.fit.gz,,,2401,2401,8326,,3.467999935,,,,,,,,,84,,,,,,644,,,,,,,,,,,,0,,0,,1,
3186246000,"Mar 15, 2020, 3:08:46 PM",Morning Run,Run,,3947,13.06,,FALSE,,activities/3406203303.fit.gz,,,3947,3780,13060,,3.454999924,,,,,,,,,82,,,,,,1012,,,,,,,,,,,,0,,0,,1,
3197962861,"Mar 19, 2020, 5:05:39 PM",Lunch Run,Run,,2254,8.2,,FALSE,,,,,2254,2254,8207.670898,,3.641380072,,,,,,,,,,,,,,,731.8878784,,,,,,,,,,,,,,0,,0,
3200775370,"Mar 20, 2020, 4:37:13 PM",Lunch Run,Run,,1834,6.47,,FALSE,,activities/3421912925.fit.gz,,,1834,1834,6473.899902,,3.532999992,,,,,,,,,83,,,,,,503,,,,,,,,,,,,0,,0,,1,
3204913241,"Mar 21, 2020, 8:15:57 PM",Afternoon Walk,Walk,,4200,5.63,,FALSE,,,,,4200,4200,5632.715332,,1.341122627,,,,,,,,,,,,,,,502.276001,,,,,,,,,,,,,,0,,0,
3207997546,"Mar 22, 2020, 4:21:37 PM",Le Mars tour ,Run,That’s basically the whole town folks. Nice. ,5158,17.01,,FALSE,,activities/3429627392.fit.gz,,,5158,4906,17012.59961,,3.469000101,98.41999817,98.62000275,,,,,,,83,,,,,,1332,,,,,,,,,,,,0,,0,,1,17143.40039
3211321379,"Mar 23, 2020, 9:34:37 PM",Short active recovery. ,Ride,Tired legs ,900,8.04,,FALSE,Crossrip,,,,900,900,8046.720215,,8.940799713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3214762537,"Mar 24, 2020, 9:11:17 PM",Ouch ,Run,Too far. Too fast at the start. Always the wind (infinite ew). I was dumb to start it too fast. ,3093,10.39,,FALSE,,activities/3436849850.fit.gz,,,3093,2820,10392.2998,,3.687000036,58.00999832,58.00999832,,,,,,,82,,,,,,812,,,,,,,,,,,,0,,0,,1,10467.59961
3225345296,"Mar 27, 2020, 9:32:35 PM",Loopin with Michael ,Run,Misty 👍🏼,1776,5.64,,FALSE,,activities/3448102957.fit.gz,,,1776,1764,5645.899902,,3.200000048,63.18000031,63.08000183,,,,,,,81,,,,,,439,,,,,,,,,,,,0,,0,,1,5744.299805
3227947505,"Mar 28, 2020, 3:18:37 PM",In the rain ,Run,,1578,5.66,,FALSE,,activities/3450865049.fit.gz,,,1578,1560,5659.5,,3.627000093,63.06000137,70.66000366,,,,,,,82,,,,,,444,,,,,,,,,3,,,0,13,0,,1,5730
3233064366,"Mar 29, 2020, 8:24:38 PM",Yog,Run,,1542,3.21,,FALSE,,activities/3456351005.fit.gz,,,1542,1164,3215.399902,,2.763000011,35.5933342,32.09329987,,,,,,,80,,,,,,250,,,,,,,,,,,,0,,0,,1,3280.5
3233064582,"Mar 29, 2020, 8:54:23 PM",Afternoon Run,Run,,880,3.23,,FALSE,the Second,activities/3456351213.fit.gz,,,880,877,3230.899902,,3.684999943,43.87333298,43.27330017,,,,,,,81,,,,,,260,,,,,,,,,,,,,,0,,1,3321.600098
3233064997,"Mar 29, 2020, 5:17:00 PM",Lunch Walk,Walk,,4500,4.02,,FALSE,the Second,,,,4500,4500,4023.368164,,0.894081771,,,,,,,,,,,,,,,358.7685852,,,,,,,,,,,,,,0,,0,
3236405492,"Mar 30, 2020, 9:54:27 PM",Afternoon Run,Run,Legs and lungs having a hard go of it still. ,1441,5,,FALSE,the Second,activities/3459897179.fit.gz,,,1441,1441,5006.700195,,3.476999998,58.65999985,64.76000214,,,,,,,80,,,,,,396,,,,,,,,,,,,0,,0,,1,5081.799805
3240369189,"Mar 31, 2020, 10:00:45 PM",Afternoon Walk,Walk,,3600,4.82,,FALSE,,,,,3600,3600,4828.041504,,1.341122627,,,,,,,,,,,,,,,430.5223083,,,,,,,,,,,,,,0,,0,
3244072632,"Apr 1, 2020, 9:22:35 PM",Yog with Ellen ,Run,+ a sprint 400 and a bit extra ,1965,5.15,,FALSE,,activities/3468007689.fit.gz,,,1965,1657,5158.600098,,3.112999916,46.45999908,51.45999908,,,,,,,81,,,,,,394,,,,,,,,,,,,0,,0,,1,5215.299805
3248028275,"Apr 2, 2020, 10:07:31 PM",Afternoon Run,Run,Watch was definitely off,2101,6.46,,FALSE,,activities/3472193994.fit.gz,,,2101,2101,6466.100098,,3.078000069,,,,,,,,,81,,,,,,498,,,,,,,,,,,,0,,0,,1,
3255784208,"Apr 4, 2020, 8:52:25 PM",Beautiful,Run,"Enough to be a slight workout but not enough to trigger my sick(?) lungs
Today would have been perfect for a 2 hour spin ",3042,10.27,,FALSE,,activities/3480452525.fit.gz,,,3042,3031,10272,,3.390000105,52.95999908,58.86000061,,,,,,,80,,,,,,804,,,,,,,,,,,,0,,0,,1,10326.90039
3260333814,"Apr 5, 2020, 8:41:49 PM",Afternoon Run,Run,,960,3.21,,FALSE,the Second,,,,960,960,3218.694336,,3.352806807,,,,,,,,,,,,,,,287.0148621,,,,,,,,,,,,,,0,,0,
3263592821,"Apr 6, 2020, 6:02:13 PM",Afternoon Walk,Walk,,1800,2.73,,FALSE,,,,,1800,1800,2735.890381,,1.519939065,,,,,,,,,,,,,,,243.9626312,,,,,,,,,,,,,,0,,0,
3268727829,"Apr 7, 2020, 9:16:17 PM",Afternoon Run,Run,Lungs feeling healthier but it’s toastyyy,2053,6.44,,FALSE,,activities/3494417707.fit.gz,,,2053,1905,6447.899902,,3.384000063,69.77999878,75.18000031,,,,,,,81,,,,,,506,,,,,,,,,,,,0,,0,,1,6540.299805
3273220952,"Apr 8, 2020, 9:26:02 PM",I FEEL GOOD,Run,5k loop while Ellen did the 2.5mi. Chasing was fun I guess. ~6/mi pace while chasing so that was fast. Really strong run back while Ellen drove. ,2436,8.06,,FALSE,,activities/3499156910.fit.gz,,,2436,2352,8061.600098,,3.427000046,59.75999832,27.86000061,,,,,,,82,,,,,,625,,,,,,,,,3,,,0,19,0,,1,8189.899902
3281834204,"Apr 10, 2020, 8:52:15 PM",Afternoon Run,Run,,932,2.56,,FALSE,the Second,activities/3508259338.fit.gz,,,932,926,2560.399902,,2.76699996,24.60000038,24.60000038,,,,,,,81,,,,,,198,,,,,,,,,,,,,,0,,1,2586.300049
3281834733,"Apr 10, 2020, 9:09:54 PM",I’m dumb ,Run,"Now I have to do it again 🙄
Might as well hunt a few crowns while I’m here. Except I forgot to overshoot the end of the 3 mi loop so yeah. Otherwise I would have had it. ",3191,10.62,,FALSE,,activities/3508259785.fit.gz,,,3191,3001,10622.2002,,3.539999962,53.70000076,52.70000076,,,,,,,81,,,,,,826,,,,,,,,,,,,0,,0,,1,10683.09961
3285228670,"Apr 11, 2020, 3:54:55 PM",Morning Run,Run,Bit sore. Legs and lungs still holding me back but doing okay. ,1381,5.01,,FALSE,,activities/3511834768.fit.gz,,,1381,1381,5011.100098,,3.630000114,53.06000137,53.06000137,,,,,,,81,,,,,,393,,,,,,,,,,,,0,,0,,1,5073.600098
3323213857,"Apr 19, 2020, 4:05:38 PM",Lunch Run,Run,Not sure when I decided that was a good idea but it was nice. Just cruisin. First 4.5 with Michael ,6453,21.15,,FALSE,,activities/3551878162.fit.gz,,,6453,6390,21156.40039,,3.311000109,131.1199951,131.4199982,,,,,,,82,,,,,,1650,,,,,,,,,,,,0,,0,,1,21338.40039
3333119926,"Apr 21, 2020, 8:09:42 PM",Too warm already ,Run,Legs are unsurprisingly burnt. ,2400,8.14,,FALSE,,activities/3562317514.fit.gz,,,2400,2330,8147.299805,,3.496999979,48.86000061,57.25999832,,,,,,,81,,,,,,640,,,,,,,,,,,,0,,0,,1,8192.400391
3341268391,"Apr 23, 2020, 1:30:45 PM",Workout ,Workout,,1800,0,,FALSE,,,,,1800,1800,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3351329042,"Apr 25, 2020, 2:23:38 PM",Ew,Run,Not totally what I had intended. Crappy stomach. Focusing on form. ,2318,7.34,,FALSE,,activities/3581314404.fit.gz,,,2318,1967,7346.899902,,3.734999895,46.24000168,46.13999939,,,,,,,82,,,,,,572,,,,,,,,,,,,0,,0,,1,7407.600098
3358917791,"Apr 26, 2020, 5:49:37 PM",A hike to remember 🤣,Hike,,10475,11.28,,FALSE,,activities/3589351786.fit.gz,,,10475,8914,11281.7002,,1.26561594,276.6257019,279.8259888,,,,-0.028364519,,,51.36036682,,,,,,574,,,,,,,,,,,,0,,0,,1,12288.09961
3373113107,"Apr 29, 2020, 10:47:22 PM",Pit stop ,Ride,25-45 mph winds? No thanks. ,1966,12.25,,FALSE,Crossrip,activities/3373113107.gpx,,,1966,1946,12256.40039,,6.298253059,53.84667587,53.94670105,,,,,,,,,,,,,387.0145874,,,,,,,,,,,,0,,0,,1,
3393290127,"May 1, 2020, 11:36:00 PM",🦃🦃,Ride,,1380,9.81,,FALSE,Crossrip,,,,1380,1380,9817.017578,,7.113780975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3397881972,"May 4, 2020, 5:20:04 PM",Lunch Break,Ride,,2526,16.92,,FALSE,Crossrip,activities/3397881972.gpx,,,2526,2470,16928.40039,,6.853603363,107.3867264,107.387001,,,,,,,,,,,,,532.1651001,,,,,,,,,,,,0,,0,,1,
3399107391,"May 4, 2020, 10:01:27 PM",Back on trails 🌲,Run,Always start those trails too hard. Lungs are crap still. Legs a bit worked from biking. Need to find motivation to run more. ,1612,5,,FALSE,,activities/3631673340.fit.gz,,,1612,1511,5000.600098,,3.309999943,80.3171463,79.81710052,,,,,,,79,,,,,,392,,,,,,,,,,,,0,,0,,1,5204.299805
3403030200,"May 5, 2020, 5:02:52 PM",Lunch Break,Ride,,1455,9.25,,FALSE,Crossrip,activities/3403030200.gpx,,,1455,1455,9254.799805,,6.360687256,53.20495987,53.20500183,,,,,,,,,,,,,292.9124146,,,,,,,,,,,,0,,0,,1,
3404632823,"May 5, 2020, 10:09:16 PM",Same route as biking,Run,"File corrupted? 
12:50 through mile 2 and then let up on pace. 
Approx. splits:
6:17
6:37
7:37
7:23
7:22",2253,8.53,,FALSE,,,,,2253,2253,8529.5,,3.785840988,,,,,,,,,,,,,,,760.5858154,,,,,,,,,6,,,0,59,0,,0,
3404676244,"Mar 19, 2020, 4:52:04 PM",Lunch Run,Run,,2222,8.07,,FALSE,the Second,activities/3637504312.fit.gz,,,2222,2222,8076.200195,,3.635999918,,,,,,,,,83,,,,,,625,,,,,,,,,,,,,,0,,1,
3410422069,"May 6, 2020, 9:24:18 PM",Afternoon Run,Run,"You can tell the back half had the hills
Rechecked progress toward 2020 goal. Only 5 miles ahead of 1000 mile pace. Needing to find my routine again. ",2313,8.06,,FALSE,,activities/3643166497.fit.gz,,,2313,2187,8059.799805,,3.684999943,75.59999847,75.5,,,,,,,82,,,,,,635,,,,,,,,,5,,,0,39,0,,1,8217.099609
3415929395,"May 7, 2020, 9:37:18 PM",Welllll shoot,Run,"Hill workouts. Main to Martha Av on Myrtle. 200' in half a mile, 4-11% grade.  Powerful run. App isn't working?",3901,12.88,,FALSE,,activities/3648967936.fit.gz,,,3901,3763,12886.09961,,3.424999952,285.3916626,285.3919983,,,,,,,81,,,,,,1007,,,,,,,,,8,,,,162,0,,1,13582.7002
3421316367,"May 8, 2020, 9:52:59 PM",So fantastically beautiful outside ☀️,Run,"Wow. Clear skies and perfect temps. 
Started getting into a rhythm and really should have kept going. 
Didn’t totally remember how long the loop was but it worked. ",5123,16.9,,FALSE,,activities/3654746515.fit.gz,,,5123,5017,16907.80078,,3.369999886,138.4600067,137.1600037,,,,,,,81,,,,,,1324,,,,,,,,,4,,,0,55,0,,1,17129.69922
3424271497,"May 9, 2020, 1:36:58 PM",To Bartingale’s ,Ride,,781,5.46,,FALSE,Crossrip,activities/3424271497.gpx,,,781,781,5463.899902,,6.996030807,28.84018707,49.64020157,,,,,,,,,,,,,139.6421509,,,,,,,,,,,,0,,0,,1,
3425103744,"May 9, 2020, 2:03:26 PM",Easy cruise with Genna ,Ride,Cold!,6400,31.73,,FALSE,Crossrip,activities/3425103744.gpx,,,6400,6148,31734.40039,,5.161743641,155.2395325,134.2400055,,,,,,,,,,,,,831.0272217,,,,,,,,,,,,0,,0,,1,
3427272365,"May 9, 2020, 7:48:23 PM",Hike,Hike,,4659,5,,FALSE,,activities/3661024737.fit.gz,,,4659,4581,5001.200195,,1.091726661,49.63999939,51.63999939,,,,-0.039990403,,,50.81850433,,,,,,249,,,,,,,,,,,,0,,0,,1,5098.700195
3432289744,"May 10, 2020, 9:25:22 PM",Afternoon Walk,Walk,,3403,4.56,,FALSE,,activities/3666312155.fit.gz,,,3403,3403,4560.5,,1.340141058,61.18999863,34.18999863,,,,0.59204036,,,50.1319809,,,,,,249,,,,,,,,,,,,0,,0,,1,4718.600098
3436455102,"May 11, 2020, 8:31:54 PM","8x(400on, 400off)",Run,"Goal: 85-90s
Achieved: 84, 85, 86, 85, 80, 85, 85, 79. Nice. 
But my sprinter genes are sad bc that’s slow and my distance replacement is sad bc it’s not fast enough. ",3283,11.27,,FALSE,,activities/3670705764.fit.gz,,,3283,3163,11276.7998,,3.565000057,44.40000153,44.40000153,,,,,,,82,,,,,,859,,,,,,,,,5,,,0,57,0,,1,11342.09961
3441848849,"May 12, 2020, 8:50:00 PM",Supposed to be recovery,Run,"Piss off watch
File corrupted on a fantastic run again, probably missed a segment CR... 
7:09, 6:52, 7:10, 7:24, 7:22, 7:24, 7:10",3240,12.07,,FALSE,,,,,3240,3240,12070.08008,,3.725339413,,,,,,,,,,,,,,,1076.30542,,,,,,,,,4,,,0,36,0,,0,
3447040714,"May 13, 2020, 9:33:15 PM",Easy day ,Ride,Other than climbing out of downtown. I’d rather run it. ,1855,8.11,,FALSE,Crossrip,activities/3447040714.gpx,,,1855,1686,8114.700195,,4.812989235,122.3786774,122.3789978,,,,,,,,,,,,,267.8298035,,,,,,,,,,,,0,,0,,1,
3452206761,"May 14, 2020, 8:48:57 PM",Ouch,Run,Sometimes you just need to grind through it ,3497,12.07,,FALSE,,activities/3687204176.fit.gz,,,3497,3426,12078.40039,,3.526000023,86.51999664,86.51999664,,,,,,,82,,,,,,946,,,,,,,,,,,,0,,0,,1,12193.09961
3452513999,"May 14, 2020, 10:24:57 PM",BC,Walk,,3692,4.51,,FALSE,the Second,activities/3687531161.fit.gz,,,3692,3452,4516.899902,,1.308487892,24.37142944,22.57139969,,,,0.039850339,,,50.17744827,,,,,,251,,,,,,,,,,,,0,,0,,1,4535.5
3457126589,"May 15, 2020, 8:48:03 PM",AHHHH THATS SO COOL,Ride,Biking gets you so far. So many cool things. The bike is so fast. AHHH. ,6951,45.73,,FALSE,Crossrip,activities/3457126589.gpx,,,6951,6657,45734.60156,,6.87015152,309.9396057,309.8399963,,,,,,,,,,,,,1403.946533,,,,,,,,,,,,0,,0,,1,
3461026570,"May 16, 2020, 2:48:02 PM",Joggin,Run,"Time for some rest. 
Had to slow down and walk through my favorite stand of oaks ",3493,10.32,,FALSE,,activities/3696493076.fit.gz,,,3493,3316,10328.5,,3.11500001,65.3666687,65.66670227,,,,,,,78,,,,,,791,,,,,,,,,,,,0,,0,,1,10414.5
